[2025-04-30T18:34:58.226+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-30T18:34:58.255+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: TFL_DATA_DAG_V2.load_data manual__2025-04-30T17:22:54.081203+00:00 [queued]>
[2025-04-30T18:34:58.270+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: TFL_DATA_DAG_V2.load_data manual__2025-04-30T17:22:54.081203+00:00 [queued]>
[2025-04-30T18:34:58.272+0000] {taskinstance.py:2867} INFO - Starting attempt 5 of 6
[2025-04-30T18:34:58.294+0000] {taskinstance.py:2890} INFO - Executing <Task(PythonOperator): load_data> on 2025-04-30 17:22:54.081203+00:00
[2025-04-30T18:34:58.308+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'TFL_DATA_DAG_V2', 'load_data', 'manual__2025-04-30T17:22:54.081203+00:00', '--job-id', '473', '--raw', '--subdir', 'DAGS_FOLDER/my_dag.py', '--cfg-path', '/tmp/tmpirrx3v1c']
[2025-04-30T18:34:58.313+0000] {standard_task_runner.py:105} INFO - Job 473: Subtask load_data
[2025-04-30T18:34:58.313+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=3320) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-04-30T18:34:58.316+0000] {standard_task_runner.py:72} INFO - Started process 3323 to run task
[2025-04-30T18:34:58.397+0000] {task_command.py:467} INFO - Running <TaskInstance: TFL_DATA_DAG_V2.load_data manual__2025-04-30T17:22:54.081203+00:00 [running]> on host 605a3e254bf1
[2025-04-30T18:34:58.518+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='abdulsalam' AIRFLOW_CTX_DAG_ID='TFL_DATA_DAG_V2' AIRFLOW_CTX_TASK_ID='load_data' AIRFLOW_CTX_EXECUTION_DATE='2025-04-30T17:22:54.081203+00:00' AIRFLOW_CTX_TRY_NUMBER='5' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-04-30T17:22:54.081203+00:00'
[2025-04-30T18:34:58.521+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-04-30T18:34:58.558+0000] {base.py:84} INFO - Retrieving connection 'snowflake_conn'
[2025-04-30T18:34:58.560+0000] {connection.py:424} INFO - Snowflake Connector for Python Version: 3.13.2, Python Version: 3.12.9, Platform: Linux-6.10.0-linuxkit-x86_64-with-glibc2.36
[2025-04-30T18:34:58.562+0000] {connection.py:1213} INFO - Connecting to GLOBAL Snowflake domain
[2025-04-30T18:34:58.563+0000] {connection.py:1295} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2025-04-30T18:35:00.204+0000] {logging_mixin.py:190} INFO - snowflake conn:  <snowflake.connector.connection.SnowflakeConnection object at 0x7f28735d02c0>
[2025-04-30T18:36:54.835+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:36:54.836+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:36:55.877+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:36:55.881+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:36:56.996+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:36:56.997+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:36:58.131+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:36:58.134+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:36:59.444+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:36:59.447+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:00.509+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:00.512+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:01.580+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:01.582+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:02.903+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:02.905+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:03.964+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:03.966+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:04.913+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:04.916+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:05.998+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:06.001+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:07.093+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:07.096+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:08.148+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:08.150+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:09.291+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:09.293+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:10.416+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:10.419+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:11.834+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:11.836+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:12.877+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:12.878+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:14.039+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:14.041+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:15.172+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:15.177+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:16.306+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:16.307+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:17.379+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:17.381+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:18.578+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:18.580+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:19.818+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:19.820+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:20.998+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:21.001+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:21.999+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:22.001+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:23.058+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:23.060+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:25.054+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:25.057+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:26.193+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:26.196+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:27.529+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:27.532+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:28.682+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:28.683+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:29.796+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:29.800+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:30.912+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:30.915+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:31.919+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:31.921+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:32.944+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:32.946+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:34.057+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:34.058+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:35.126+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:35.128+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:36.220+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:36.223+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:37.349+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:37.351+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:38.378+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:38.380+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:39.792+0000] {logging_mixin.py:190} INFO - for key:  Monday to Thursday
[2025-04-30T18:37:40.157+0000] {logging_mixin.py:190} INFO - sched len:  116
[2025-04-30T18:37:40.160+0000] {logging_mixin.py:190} INFO - ti len:  116
[2025-04-30T18:37:40.508+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:40.510+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:41.803+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:41.804+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:42.900+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:42.903+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:43.809+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:43.811+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:44.948+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:44.952+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:46.040+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:46.044+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:47.077+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:47.078+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:48.212+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:48.214+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:49.879+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:49.881+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:50.998+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:50.999+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:52.110+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:52.115+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:53.110+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:53.114+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:54.141+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:54.145+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:55.151+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:55.153+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:56.672+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:56.676+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:57.775+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:57.778+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:37:59.584+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:37:59.585+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:00.665+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:00.668+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:02.578+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:02.581+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:03.569+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:03.575+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:04.541+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:04.543+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:05.548+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:05.551+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:06.462+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:06.464+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:07.686+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:07.690+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:08.693+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:08.695+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:10.041+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:10.043+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:11.024+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:11.026+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:12.219+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:12.222+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:13.210+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:13.212+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:14.318+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:14.321+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:15.330+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:15.333+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:17.220+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:17.222+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:18.201+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:18.204+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:19.222+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:19.226+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:20.782+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:20.785+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:22.086+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:22.089+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:23.425+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:23.427+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:24.565+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:24.568+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:25.596+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:25.598+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:26.606+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:26.608+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:27.711+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:27.714+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:28.690+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:28.692+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:30.173+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:30.175+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:31.340+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:31.342+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:32.397+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:32.399+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:33.489+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:33.491+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:34.489+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:34.491+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:35.459+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:35.461+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:36.427+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:36.430+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:37.418+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:37.420+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:38.482+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:38.484+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:39.493+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:39.496+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:41.094+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:41.097+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:42.239+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:42.242+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:43.305+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:43.307+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:44.310+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:44.313+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:45.642+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:45.645+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:46.663+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:46.665+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:47.715+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:47.718+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:48.761+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:48.763+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:49.884+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:49.886+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:51.068+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:51.070+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:52.187+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:52.190+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:53.726+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:53.729+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:54.766+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:54.769+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:56.338+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:56.340+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:57.361+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:57.363+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:58.466+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:58.468+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:38:59.767+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:38:59.769+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:00.931+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:00.934+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:02.031+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:02.034+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:03.178+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:03.180+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:04.539+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:04.541+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:05.614+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:05.616+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:06.660+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:06.662+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:08.369+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:08.370+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:09.509+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:09.511+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:10.548+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:10.550+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:11.554+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:11.556+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:12.812+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:12.813+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:13.925+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:13.928+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:17.999+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:18.001+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:19.045+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:19.047+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:20.045+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:20.048+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:21.169+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:21.172+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:22.198+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:22.203+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:23.171+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:23.173+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:24.147+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:24.150+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:25.119+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:25.122+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:26.251+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:26.253+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:27.263+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:27.265+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:28.276+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:28.278+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:29.990+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:29.992+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:31.238+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:31.241+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:32.546+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:32.549+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:33.972+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:33.974+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:35.123+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:35.126+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:36.204+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:36.206+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:37.213+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:37.215+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:38.282+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:38.284+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:39.259+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:39.262+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:40.216+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:40.218+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:41.430+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:41.434+0000] {logging_mixin.py:190} INFO - t:  1
[2025-04-30T18:39:42.482+0000] {logging_mixin.py:190} INFO - rows:  [(1,)]
[2025-04-30T18:39:42.483+0000] {logging_mixin.py:190} INFO - t:  1
